1688.8,1061.1,575
1687.4,1061.9,575
1687.3,1061.6,582.5
1688.1,1062,580
1688.5,1061.5,585
1687.6,1062.4,582.5
1687.2,1063.9,587.5
1687.1,1064.1,592.5
1687.9,1065.5,595
1687.3,1065.6,592.5
1687.7,1066.1,592.5
1688,1067.7,590
1688.6,1067,592.5
1688.2,1067.4,592.5
1687.9,1067.4,592.5
1688,1068,592.5
1687.7,1067.9,592.5
1688.3,1067.6,590
1688.1,1067.4,592.5
1688.2,1068.4,590
1687.6,1067.9,595
1688.5,1068.7,582.5
1688.3,1068,592.5
1687.7,1068,595
1688.1,1067.4,597.5
1688,1067.8,587.5
1687.9,1068.5,590
