2375.7,695.17,572.5
2375.9,697.53,570
NaN,NaN,NaN
2368.3,702.94,567.5
2359.3,702.08,582.5
2358.6,709.15,590
2355.4,706.01,590
2355,710.97,587.5
2358.2,711.29,585
NaN,NaN,NaN
2361.5,718.46,575
2364.9,719.75,582.5
2370.6,724.87,587.5
2373.4,726.15,570
NaN,NaN,NaN
2368.5,729.39,570
2363.4,734.45,572.5
2359.2,735.9,585
2354.5,733.23,582.5
2352.8,738.43,577.5
2351.2,739.03,582.5
NaN,NaN,NaN
NaN,NaN,NaN
2351,740.87,582.5
2351.9,743.7,580
2354.4,749.21,575
2359,748.84,585
2360.1,751.02,575
2362.4,753.77,570
2364.4,754.12,567.5
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2356.6,768.03,567.5
2350.2,767.49,575
2348.8,769.02,577.5
