2672.8,2636.4,567.38
NaN,NaN,NaN
2675.8,2636.8,569.93
NaN,NaN,NaN
2672.6,2637,572.34
NaN,NaN,NaN
2664.5,2638.1,574.38
NaN,NaN,NaN
2678.7,2636.3,581.94
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2667.8,2637.2,586.39
NaN,NaN,NaN
2668.2,2638.1,581.99
2673.2,2638,567.36
NaN,NaN,NaN
NaN,NaN,NaN
2665.4,2636.5,574.25
2674.1,2636.2,581.93
2667.9,2635.8,571.96
NaN,NaN,NaN
NaN,NaN,NaN
2658.1,2629.1,572.31
2659.9,2629.4,570.16
2657.3,2631.3,577.37
2655.2,2628.3,572.92
2646.2,2628.3,580.83
2652.1,2627.7,580.86
2654.7,2628,577.95
2657.3,2632.7,589.44
2676.6,2631.7,593.83
2652.3,2632.2,579.35
2666.1,2618.4,593.76
2667.7,2617.6,596.46
2649.9,2617.1,590.96
2643.3,2621.1,586.81
2642.3,2621.8,579.65
2646.5,2618.6,584.54
2639.4,2619.7,579.38
2641.2,2619.5,576.79
2649.2,2620.5,569.34
2649.1,2620.6,569.47
2651.8,2620.9,566.99
2651.7,2622.8,566.94
2664.9,2625,578.74
2657.9,2626.6,571.82
2658,2628.5,571.68
2653.5,2630.4,566.85
