2475,1570.9,593.75
2472.2,1571.6,591.38
2473.2,1571,593.63
2473.6,1571.4,593.53
2464.2,1571,586.5
2472.8,1571.4,588.7
2473.3,1573.1,590.89
2469.1,1575.4,590.95
2468.5,1576.2,591.32
2472.7,1577.9,591.38
2464.6,1579.5,589.15
2473.8,1580.1,590.93
2470.3,1582.3,593.87
2468.9,1582.9,593.78
2466.8,1585.4,591.43
2467.9,1586.8,593.87
2469.2,1588.3,594.11
2469.2,1589.5,593.97
2468.8,1590.8,593.97
2471.5,1592.3,591.16
2469.4,1593.3,593.71
2471.3,1593.9,591.28
2472.1,1594.8,591.47
2470.8,1597.9,593.8
2461.3,1599.8,586.42
2470.4,1601.2,589.13
2473.2,1602.6,591.66
2470.2,1603.4,594.27
2473.8,1604.8,591.42
2474.5,1605.7,591.37
2476.7,1608.2,591.1
2475.3,1609.5,591.39
2471.1,1609.7,584.09
2474.2,1611.5,591.43
2468.1,1612.4,586.62
2468.4,1614.6,586.45
2468.6,1615.5,586.2
2465.3,1616.7,584.04
2474.1,1617.4,591.65
2471.7,1618.5,583.84
2474.4,1620.8,586.28
2471.5,1621.9,588.73
2475,1622.7,591.42
2470.6,1623.3,588.85
2467.3,1625.5,586.51
2475.6,1626,588.93
2463.1,1628.9,578.74
2472.1,1629.7,591.21
2466.2,1631.6,586.14
2462.9,1632.6,583.59
2474.2,1633.6,588.54
