1167.6,1105.7,574.39
1171.7,1107.3,576.52
1166.2,1107.6,570.93
1166.3,1111.2,569.1
1173.3,1116.8,572
NaN,NaN,NaN
NaN,NaN,NaN
1170.1,1122.8,574.42
1179.7,1125.6,583.35
1169.9,1127.5,577.53
1166.8,1127.1,574.96
1171.9,1127.1,579.32
NaN,NaN,NaN
1166.3,1130.5,575.16
1162.5,1134,570.93
1159.3,1139.3,566.69
1162.4,1144.2,568.11
1166.9,1144.8,571.08
1165.7,1148.5,570.3
NaN,NaN,NaN
1161.9,1152.2,572.35
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1167.1,1172.6,576.89
1152.8,1175.3,564.37
