1349.9,4023.2,602.01
1347.1,4025.8,602.09
1342.1,4029.3,602.21
1339.7,4031.6,602.27
1335.2,4034.9,602.15
1334.4,4035.8,602.2
1329.9,4038.5,602.35
1326,4041.9,602.1
1323,4042.3,602
1319.5,4045.2,601.94
1317.4,4047.5,601.98
1315.9,4049.6,601.89
1314,4051.8,602.09
1311.2,4053.2,602.03
1306.3,4055.7,602.15
1302.5,4059.2,602.21
1299.5,4060,602.07
1297.4,4061.8,602.01
1294.9,4063.3,602.18
NaN,NaN,NaN
NaN,NaN,NaN
1288.4,4070.2,602.22
1287.3,4072.2,602.18
1297.8,4072.7,591.53
1285.1,4076.3,599.9
1291.9,4077.9,591.92
