1684.1,2538.2,585
1703,2572.8,582.5
1679.2,2558.6,582.5
1679.7,2557.2,580
1680.2,2555.4,577.5
1673.6,2547.9,580
1666.4,2544.7,565
1664.2,2545.8,565
1668.6,2544.7,577.5
1667.1,2544.4,565
1669.3,2543.3,577.5
1668.8,2543,580
1667.9,2542.6,582.5
1668.7,2545.5,582.5
1667,2542.9,580
1666.2,2543.3,577.5
1664.9,2543.6,582.5
1666.8,2545.2,577.5
1667.7,2543.8,577.5
1665.8,2544.6,582.5
1667.3,2542.9,580
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
1671.9,2532.7,587.5
NaN,NaN,NaN
1670.3,2533.7,590
1669.9,2532.8,590
1670.1,2532.9,590
1671.7,2532.6,585
1670.9,2532.9,590
1671.2,2532.6,597.5
1670,2532.4,580
1670.2,2532.6,587.5
1670,2532.8,580
1671,2531.7,582.5
