1617.1,46.849,601.6
1624.2,49.821,596.24
1618.1,55.157,601.82
1622.2,58.333,598.84
1622.6,63.357,598.98
1628.7,66.495,593.38
1626.5,70.428,596.06
1619.5,75.791,601.37
1618.9,78.679,601.34
1618.8,84.158,601.39
1619.4,87.105,601.29
1619.6,89.753,601.24
1619.7,94.562,601.23
1620.5,97.376,601.19
1622.6,102.21,598.39
1620.1,107.93,601.07
1619.2,112.54,600.87
1619.2,115.33,600.75
1619.5,117.63,601.02
1622.7,123.05,598.38
1620,125.88,600.93
1619.4,131.84,600.98
1619.5,133.95,600.88
1620.3,137.65,600.96
1621.2,142.01,600.95
1621.3,147.96,600.99
1621.5,150.02,600.93
1621.1,152.18,600.99
1619.5,159.08,601.02
1618.7,161.56,601.01
1618.6,166.63,601.28
1619.1,172.33,601.12
1619,174.55,601.19
1620.2,178.63,601.17
1619.9,181.73,601.1
1620.3,186.07,601.09
1620.5,188.97,601.12
1621.2,191.28,601.14
1620.3,196.7,601.08
1619.5,199.13,601.11
1620.3,204.6,600.99
1620.9,209.49,601.15
1621.5,212.35,600.8
1618.2,217.33,600.97
1617.4,221.21,601.16
1617.4,224.31,601.23
1618.6,229.08,601.19
1618.3,232.57,601.06
1617.1,238.58,601.05
1619.9,240.88,598.61
1616.3,243.92,601.06
