2927.7,3849.9,577.5
NaN,NaN,NaN
NaN,NaN,NaN
2930.9,3841.9,570
NaN,NaN,NaN
NaN,NaN,NaN
2922.4,3848.2,595
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2926.1,3852.3,577.5
2927.6,3849.4,580
NaN,NaN,NaN
2931.8,3840.3,577.5
NaN,NaN,NaN
2931.4,3841.9,570
NaN,NaN,NaN
2927.2,3850.3,577.5
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2930.1,3849.7,575
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
NaN,NaN,NaN
2930,3845.3,582.5
2941.5,3820,597.5
2938,3819.5,597.5
NaN,NaN,NaN
NaN,NaN,NaN
2937.3,3817.5,597.5
NaN,NaN,NaN
2935.7,3816.3,597.5
2914.4,3815,570
2914.7,3814.9,572.5
2914.7,3815.8,567.5
2911.4,3811.6,572.5
2911.7,3813.5,572.5
2912.9,3815,570
2913.9,3814.3,567.5
2911.2,3813.8,572.5
2933.4,3813.8,597.5
2910.4,3813.9,572.5
2911.9,3814.1,572.5
2912.7,3815.1,567.5
2909,3815.9,572.5
NaN,NaN,NaN
2907.4,3817.1,570
2907.4,3815.8,577.5
2906.3,3816.6,570
2909.3,3816.9,577.5
2909.1,3818.3,580
2908.4,3817.8,580
2904.5,3818.5,577.5
2903.2,3817.3,580
2904.9,3818.7,582.5
2905.7,3817.3,580
2904.2,3817.4,582.5
NaN,NaN,NaN
2904.8,3819.3,582.5
2902.9,3820.2,582.5
2901,3819.8,585
2900.7,3819.9,585
NaN,NaN,NaN
2902.1,3819.8,585
NaN,NaN,NaN
2900.8,3821.3,585
2902.3,3822.6,590
2901.2,3821.3,585
2903.9,3818.9,597.5
2900.6,3823.5,595
2903.4,3819.5,597.5
2903,3819.9,595
2903.3,3821.9,590
2901.9,3822.1,597.5
2903,3821.6,590
2901.2,3823.7,595
2901.3,3822.4,595
2899,3824,595
2900.2,3823.9,597.5
2900.6,3823.7,595
